clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_TCT	codon_AGG	codon_GTT	codon_TTA	codon_GGG	codon_GGT	codon_CCT	codon_AAC	codon_CTA	codon_ACC	codon_GAT	codon_TAT	codon_GCA	codon_TGC	codon_TTG	codon_GGA	codon_ATA	codon_GTG	codon_GAG	codon_GCT	codon_TTT	codon_ATT	codon_AGT	codon_AGC	codon_AAG	codon_CCA	codon_TTC	codon_ATG	codon_CAT	codon_AAT	codon_AGA	codon_CTT	codon_AAA	codon_GGC	codon_GTA	codon_TGT	codon_TCG	codon_TCC	codon_ACA	codon_CGC	codon_CAA	codon_ATC	codon_TAC	codon_CAC	codon_CCC	codon_CTC	codon_ACT	codon_TGG	codon_CTG	codon_TCA	codon_CCG	codon_CAG	codon_CGA	codon_GAC	codon_CGT	codon_GTC	codon_GCG	codon_GAA	codon_GCC	codon_ACG	codon_CGG
NC_071998.2	-1::NC_071998.2:22554155-22562891(-)	8736	False	0.3921	2	116.0	20.0	51.0	70.0	38.0	38.0	67.0	52.0	27.0	31.0	123.0	32.0	45.0	8.0	55.0	36.0	48.0	26.0	106.0	44.0	89.0	61.0	95.0	32.0	83.0	78.0	39.0	39.0	52.0	127.0	43.0	55.0	139.0	22.0	37.0	36.0	7.0	52.0	56.0	1.0	66.0	21.0	12.0	19.0	28.0	17.0	75.0	18.0	27.0	108.0	4.0	74.0	1.0	53.0	5.0	13.0	3.0	155.0	31.0	4.0	2.0
NC_071998.2	3::NC_071998.2:25321559-25327085(+)	5526	False	0.4667	2	38.0	15.0	24.0	13.0	32.0	20.0	47.0	30.0	15.0	19.0	99.0	37.0	33.0	11.0	36.0	36.0	9.0	39.0	84.0	35.0	41.0	42.0	23.0	17.0	76.0	45.0	21.0	54.0	23.0	34.0	15.0	32.0	66.0	24.0	7.0	17.0	2.0	22.0	39.0	17.0	23.0	33.0	18.0	14.0	23.0	17.0	31.0	21.0	42.0	27.0	1.0	58.0	16.0	34.0	15.0	23.0	3.0	94.0	31.0	6.0	23.0
NC_071998.2	-2::NC_071998.2:67154098-67160794(-)	6696	False	0.4719	2	85.0	16.0	26.0	19.0	33.0	49.0	61.0	48.0	17.0	24.0	110.0	18.0	50.0	13.0	29.0	32.0	26.0	38.0	96.0	38.0	38.0	36.0	60.0	47.0	43.0	68.0	24.0	31.0	29.0	73.0	22.0	23.0	41.0	25.0	18.0	17.0	6.0	49.0	54.0	3.0	44.0	20.0	16.0	29.0	37.0	20.0	37.0	38.0	41.0	58.0	5.0	58.0	7.0	75.0	2.0	18.0	6.0	138.0	34.0	10.0	4.0
NC_071998.2	1::NC_071998.2:98005365-98011191(+)	5826	False	0.5029	2	37.0	29.0	20.0	8.0	20.0	22.0	29.0	53.0	10.0	38.0	36.0	30.0	29.0	34.0	30.0	16.0	18.0	39.0	76.0	38.0	37.0	21.0	18.0	37.0	71.0	59.0	34.0	49.0	26.0	45.0	23.0	15.0	54.0	27.0	10.0	29.0	7.0	53.0	19.0	12.0	26.0	43.0	50.0	61.0	57.0	23.0	36.0	10.0	45.0	27.0	16.0	76.0	14.0	45.0	6.0	25.0	3.0	53.0	37.0	16.0	15.0
NC_071998.2	2::NC_071998.2:128922388-128929243(+)	6855	False	0.5392	1	112.0		1.0		1.0	1.0	78.0		30.0	1.0	1.0		2.0	18.0	2.0	3.0		1.0		22.0	2.0	1.0	1.0	1.0		190.0	2.0	1.0	83.0	1.0	1.0	1.0	2.0	1.0	1.0	30.0		251.0	1.0		1.0	75.0	34.0	296.0	14.0	446.0	315.0		44.0	187.0		1.0		1.0		27.0			1.0		
NC_071998.2	1::NC_071998.2:128922444-128929188(+)	6744	False	0.5405	1	101.0	1.0				1.0	70.0	1.0	34.0	2.0				22.0	1.0				1.0	18.0	2.0		1.0	1.0		187.0			76.0							26.0		264.0	1.0			74.0	27.0	286.0	13.0	447.0	329.0	2.0	45.0	189.0						26.0					
NC_071998.2	3::NC_071998.2:128922485-128929262(+)	6777	False	0.539	1	106.0						76.0		27.0	2.0				19.0			1.0			18.0	3.0	1.0		1.0		178.0	1.0		75.0	1.0		2.0				27.0		257.0				81.0	31.0	301.0	11.0	448.0	328.0		49.0	186.0						29.0					
NC_071998.2	-2::NC_071998.2:129606004-129614722(-)	8718	False	0.5097	0							3.0	1.0	1367.0	1449.0																						1.0													1.0				82.0					2.0							
NC_071998.2	3::NC_071998.2:129606005-129614723(+)	8718	False	0.5097	0		1450.0	1367.0	1.0	3.0	1.0																																												2.0						82.0					
NC_071998.2	-1::NC_071998.2:129606023-129615071(-)	9048	False	0.5092	0							1490.0	1408.0	15.0	15.0																1.0							1.0										1.0		2.0		1.0							82.0							
NC_071998.2	1::NC_071998.2:129606024-129614823(+)	8799	False	0.5095	0		11.0	11.0	1373.0	1456.0																																													82.0											
NC_071990.2	-2::NC_071990.2:1986923-1994069(-)	7146	False	0.4433	0	1.0	1.0	1.0	67.0	67.0		4.0				67.0	2.0	65.0			3.0	85.0	189.0	68.0	66.0	3.0	73.0	202.0		65.0	66.0	7.0	47.0	66.0	65.0	5.0	131.0	69.0		4.0	64.0			1.0		69.0	134.0	1.0	47.0	2.0	97.0	196.0	3.0	57.0	12.0	8.0	1.0	2.0		65.0	1.0		2.0	130.0	1.0	
NC_071990.2	1::NC_071990.2:1986963-1993899(+)	6936	False	0.4443	0	66.0	67.0	1.0	66.0		65.0		2.0	131.0			2.0	260.0	168.0	1.0		132.0	65.0	1.0		65.0	1.0	19.0	124.0	65.0	2.0	62.0	131.0		2.0	65.0	66.0	4.0	9.0	130.0	7.0	1.0		63.0	65.0	64.0	65.0				5.0	132.0	1.0	1.0	67.0	65.0	1.0			2.0	1.0					
NC_071990.2	2::NC_071990.2:12050548-12056593(+)	6045	False	0.4443	1	70.0	23.0	37.0	34.0	18.0	19.0	52.0	25.0	15.0	26.0	43.0	20.0	33.0	11.0	39.0	35.0	31.0	40.0	47.0	41.0	39.0	22.0	59.0	28.0	57.0	63.0	18.0	24.0	42.0	70.0	29.0	41.0	80.0	17.0	20.0	25.0	10.0	46.0	49.0	3.0	60.0	21.0	9.0	26.0	36.0	13.0	41.0	7.0	45.0	68.0	7.0	85.0	11.0	35.0	7.0	17.0	3.0	77.0	23.0	13.0	10.0
NC_071990.2	3::NC_071990.2:23739887-23745878(+)	5991	False	0.7466	1	2.0	309.0	1.0		543.0	114.0		1.0			2.0		2.0		1.0	306.0		114.0	351.0			3.0		1.0	3.0		1.0	5.0			52.0	1.0	4.0	12.0	1.0	1.0			3.0		2.0	1.0		1.0			1.0	111.0	1.0	1.0		2.0		6.0		1.0	7.0	6.0		8.0	16.0
NC_071990.2	-2::NC_071990.2:23739917-23746157(-)	6240	False	0.7322	1	71.0			1.0	1.0		314.0	1.0	1.0	114.0	1.0			2.0	2.0			2.0		1.0	20.0		1.0		2.0	111.0	13.0	1.0	4.0	2.0	2.0	10.0				4.0	1.0	306.0	1.0	7.0	1.0	2.0	2.0	115.0	543.0	372.0	1.0		2.0	2.0	16.0	1.0		1.0	8.0	6.0		1.0	11.0		
NC_071990.2	-3::NC_071990.2:23739922-23746153(-)	6231	False	0.7329	1	70.0	1.0		1.0			300.0	1.0	2.0	113.0	1.0	1.0	1.0	2.0			1.0	1.0		2.0	17.0	2.0	1.0	1.0		116.0	12.0			1.0		13.0		1.0		3.0	1.0	321.0	2.0	8.0		4.0		112.0	543.0	370.0	3.0	1.0	2.0	1.0	15.0	2.0			9.0	12.0	1.0	1.0	5.0		
NC_071990.2	-1::NC_071990.2:23739975-23746149(-)	6174	False	0.7362	1	74.0		1.0	1.0			306.0		1.0	110.0			1.0							3.0	21.0	1.0	1.0	1.0		116.0	8.0		2.0			11.0				1.0		321.0	1.0	11.0	1.0		1.0	115.0	544.0	359.0	2.0		3.0		15.0				5.0	12.0			8.0		1.0
NC_071990.2	2::NC_071990.2:23739976-23746015(+)	6039	False	0.7428	1		300.0	1.0		543.0	112.0					3.0					318.0		112.0	361.0	1.0			2.0	2.0	11.0						59.0		11.0	5.0					3.0	1.0								116.0	1.0			1.0		9.0			7.0	10.0		9.0	15.0
NC_071990.2	-3::NC_071990.2:23816269-23827528(-)	11259	False	0.6359	1	921.0	4.0	4.0	1.0	2.0	3.0	441.0	1.0	2.0	3.0	3.0	3.0	1.0	94.0	5.0	1.0		6.0	4.0	5.0	16.0	2.0	1.0	4.0	2.0	4.0	11.0	1.0	2.0	2.0	1.0	17.0		3.0	2.0	8.0	19.0	272.0	3.0	21.0	3.0	2.0	1.0	8.0	500.0	1064.0	3.0	1.0	81.0	5.0	10.0	3.0	1.0		3.0	7.0	1.0	1.0	164.0		
NC_071990.2	-2::NC_071990.2:23816555-23827538(-)	10983	False	0.6414	1	775.0		1.0	1.0	1.0		374.0			1.0	1.0		1.0	137.0		1.0		7.0		3.0	2.0	1.0	1.0	4.0	1.0	3.0	14.0		1.0			10.0		1.0		11.0	20.0	429.0		26.0	2.0			3.0	424.0	1187.0	1.0	1.0	94.0	4.0	2.0	6.0			2.0	10.0			98.0		
NC_071990.2	-1::NC_071990.2:23816625-23827563(-)	10938	False	0.641	1	710.0		1.0	1.0		1.0	573.0			2.0		2.0	1.0	79.0	2.0			4.0		3.0	4.0		3.0	2.0	1.0	5.0	9.0					10.0	2.0	1.0		7.0	26.0	335.0	1.0	20.0				2.0	351.0	1208.0	1.0	1.0	144.0	3.0	2.0	1.0			9.0	8.0			111.0		
NC_071990.2	1::NC_071990.2:23816658-23822241(+)	5583	False	0.662	1		360.0			205.0	2.0							12.0			187.0		2.0	624.0	1.0			1.0	2.0	7.0						277.0		1.0	43.0					1.0		1.0			1.0				2.0	1.0			68.0	25.0	4.0			18.0	5.0		9.0	2.0
NC_071990.2	2::NC_071990.2:23816662-23827555(+)	10893	False	0.6414	1		439.0		1.0	499.0	1.0		2.0	1.0		1.0		91.0		1.0	269.0		4.0	1057.0	3.0			2.0	2.0	10.0		1.0			1.0	918.0	1.0	3.0	161.0					8.0	1.0	1.0			4.0			1.0	2.0	1.0			80.0	19.0	7.0			20.0	8.0		2.0	9.0
NC_071990.2	3::NC_071990.2:23819624-23827529(+)	7905	False	0.6301	1		267.0			254.0			1.0					116.0			306.0		2.0	887.0	2.0				1.0	4.0			1.0			597.0		1.0	77.0					8.0					1.0				2.0	3.0			91.0		5.0			1.0	8.0			
NC_071990.2	2::NC_071990.2:31001578-31006981(+)	5403	False	0.4821	1	32.0	53.0	6.0	2.0	14.0	3.0	67.0	47.0	15.0	101.0	9.0	8.0	67.0	3.0	11.0	44.0	12.0	9.0	129.0	7.0	10.0	7.0	8.0	7.0	52.0	134.0	14.0	10.0	44.0	97.0	39.0	3.0	38.0	5.0	3.0	2.0	2.0	55.0	202.0	2.0	22.0	13.0	3.0	10.0	8.0	10.0	26.0	7.0	17.0	41.0	2.0	10.0	1.0	17.0	1.0	7.0	1.0	149.0	69.0	13.0	1.0
NC_071990.2	3::NC_071990.2:46936469-46942571(+)	6102	False	0.4374	2	41.0	21.0	36.0	35.0	22.0	17.0	39.0	28.0	19.0	17.0	72.0	53.0	33.0	24.0	39.0	40.0	41.0	56.0	68.0	34.0	51.0	55.0	40.0	21.0	53.0	28.0	25.0	31.0	27.0	57.0	30.0	45.0	78.0	31.0	39.0	35.0	15.0	17.0	39.0	13.0	31.0	15.0	16.0	12.0	22.0	21.0	27.0	26.0	53.0	29.0	15.0	61.0	5.0	42.0	5.0	24.0	11.0	100.0	30.0	10.0	14.0
NC_071990.2	-2::NC_071990.2:57185639-57191180(-)	5541	False	0.3765	2	51.0	15.0	36.0	46.0	10.0	25.0	34.0	25.0	20.0	12.0	108.0	26.0	28.0	8.0	32.0	53.0	33.0	19.0	45.0	31.0	38.0	65.0	52.0	28.0	29.0	27.0	14.0	33.0	24.0	86.0	28.0	43.0	89.0	15.0	29.0	30.0	4.0	16.0	51.0		46.0	19.0	7.0	9.0	14.0	12.0	46.0	5.0	30.0	48.0	1.0	44.0	2.0	39.0	5.0	8.0	2.0	131.0	17.0	3.0	1.0
NC_071990.2	2::NC_071990.2:87985498-87992674(+)	7176	False	0.38	1	60.0	13.0	47.0	47.0	18.0	35.0	56.0	44.0	23.0	27.0	64.0	30.0	51.0	17.0	37.0	32.0	35.0	42.0	45.0	55.0	75.0	59.0	64.0	20.0	67.0	59.0	15.0	41.0	44.0	138.0	34.0	43.0	144.0	13.0	39.0	52.0	6.0	30.0	59.0	5.0	63.0	7.0	17.0	19.0	11.0	11.0	63.0	7.0	23.0	62.0	2.0	78.0	15.0	30.0	8.0	15.0	2.0	135.0	20.0	11.0	8.0
NC_071990.2	-3::NC_071990.2:144317728-144323233(-)	5505	False	0.4985	2	48.0	24.0	19.0	21.0	31.0	20.0	64.0	25.0	11.0	22.0	37.0	29.0	37.0	12.0	30.0	38.0	10.0	31.0	69.0	36.0	36.0	30.0	41.0	51.0	61.0	59.0	21.0	43.0	27.0	20.0	19.0	29.0	51.0	30.0	15.0	20.0	9.0	45.0	31.0	8.0	36.0	25.0	14.0	37.0	39.0	14.0	26.0	15.0	40.0	56.0	13.0	81.0	7.0	30.0	3.0	17.0	6.0	65.0	27.0	11.0	13.0
NC_071990.2	3::NC_071990.2:152974031-152979113(+)	5082	False	0.5035	2	41.0	10.0	27.0	18.0	34.0	15.0	32.0	7.0	7.0	43.0	54.0	3.0	53.0	4.0	15.0	38.0	14.0	51.0	141.0	50.0	16.0	18.0	24.0	25.0	61.0	34.0	9.0	22.0	13.0	9.0	17.0	15.0	85.0	19.0	22.0	6.0	7.0	30.0	41.0	5.0	36.0	12.0		12.0	33.0	9.0	29.0	8.0	20.0	32.0	9.0	59.0	1.0	40.0	1.0	30.0	7.0	163.0	39.0	15.0	4.0
NC_071990.2	2::NC_071990.2:172461484-172470706(+)	9222	False	0.3776	0		1.0	20.0					2.0							23.0		67.0	467.0	89.0	81.0	1.0	41.0	40.0	5.0		1.0	256.0	13.0	1.0	469.0	1.0		1.0	1.0	212.0	1.0							271.0	8.0			444.0		229.0	1.0	48.0	1.0		4.0				273.0		1.0	1.0
NC_071990.2	-3::NC_071990.2:172461487-172470817(-)	9330	False	0.3773	0	1.0		2.0	2.0			1.0	20.0				67.0						10.0		5.0	1.0	475.0	449.0	81.0			275.0	1.0	13.0	43.0			1.0		273.0				1.0		25.0		216.0	473.0		89.0	40.0	1.0	1.0		1.0	231.0		2.0	1.0	4.0		256.0	1.0		48.0
NC_085928.1	-3::NC_085928.1:2341-11347(-)	9006	False	0.5167	0		1289.0	1218.0	166.0	176.0	80.0														26.0	2.0																													9.0											36.0
NC_085928.1	3::NC_085928.1:2342-11348(+)	9006	False	0.5168	0							175.0	168.0	1289.0	1218.0																																			81.0								36.0	9.0					26.0		
NC_085928.1	-1::NC_085928.1:3339-11409(-)	8070	False	0.5198	0		1.0	1.0	1201.0	1334.0	11.0			9.0																		19.0								80.0											17.0				8.0		9.0									
NC_085928.1	2::NC_085928.1:3340-11293(+)	7953	False	0.5179	0							1289.0	1218.0		80.0														26.0									1.0												1.0						36.0										
NC_085928.1	-2::NC_085928.1:1071698-1077977(-)	6279	False	0.3919	2	76.0	21.0	38.0	50.0	27.0	23.0	57.0	32.0	12.0	19.0	82.0	30.0	35.0	9.0	39.0	34.0	42.0	37.0	79.0	44.0	42.0	71.0	61.0	24.0	49.0	38.0	16.0	44.0	34.0	85.0	37.0	36.0	102.0	20.0	30.0	22.0		32.0	51.0	1.0	42.0	11.0	19.0	16.0	14.0	10.0	52.0	4.0	18.0	55.0	4.0	32.0	1.0	35.0	4.0	12.0	7.0	143.0	23.0	6.0	4.0
NC_085928.1	1::NC_085928.1:16400991-16406181(+)	5190	False	0.3969	1	41.0	25.0	26.0	41.0	6.0	13.0	9.0	28.0	34.0	15.0	55.0	12.0	41.0	4.0	34.0	16.0	29.0	27.0	96.0	37.0	18.0	38.0	43.0	30.0	81.0	13.0	4.0	31.0	23.0	41.0	28.0	51.0	111.0	4.0	15.0	10.0	1.0	16.0	31.0	5.0	77.0	14.0	4.0	8.0	2.0	23.0	25.0	4.0	28.0	12.0		86.0	3.0	23.0	3.0	9.0	5.0	197.0	20.0	2.0	2.0
NC_085928.1	3::NC_085928.1:24467846-24474329(+)	6483	False	0.4402	1	94.0	22.0	62.0	38.0	15.0	33.0	82.0	50.0	16.0	37.0	48.0	12.0	40.0	10.0	31.0	36.0	26.0	30.0	31.0	54.0	33.0	55.0	63.0	47.0	35.0	75.0	9.0	50.0	51.0	99.0	31.0	36.0	36.0	19.0	27.0	24.0	4.0	34.0	58.0	1.0	81.0	18.0	4.0	25.0	33.0	16.0	58.0	4.0	22.0	82.0	2.0	111.0	9.0	25.0	11.0	13.0	7.0	50.0	28.0	5.0	3.0
NC_085928.1	-2::NC_085928.1:104794760-104801543(-)	6783	False	0.6218	2	35.0	32.0	10.0		57.0	36.0	81.0	15.0	17.0	57.0	25.0	24.0	47.0	10.0	18.0	20.0	3.0	48.0	151.0	66.0	20.0	12.0	48.0	63.0	53.0	66.0	18.0	44.0	19.0	7.0	13.0	24.0	8.0	77.0	12.0	6.0	7.0	63.0	38.0	31.0	26.0	36.0	32.0	30.0	93.0	39.0	28.0	8.0	89.0	35.0	11.0	137.0	12.0	63.0	20.0	19.0	10.0	29.0	92.0	17.0	54.0
NC_085928.1	2::NC_085928.1:115324369-115330021(+)	5652	False	0.6049	2	21.0	33.0	16.0	2.0	60.0	25.0	57.0	16.0	20.0	39.0	28.0	5.0	35.0	14.0	14.0	27.0	6.0	50.0	105.0	41.0	27.0	7.0	28.0	54.0	61.0	54.0	12.0	29.0	18.0	11.0	26.0	14.0	15.0	42.0	3.0	6.0	5.0	34.0	35.0	17.0	32.0	37.0	8.0	36.0	78.0	34.0	33.0	14.0	85.0	24.0	8.0	121.0	8.0	54.0	8.0	34.0	3.0	40.0	84.0	5.0	26.0
NC_085928.1	-3::NC_085928.1:209536363-209544817(-)	8454	False	0.5004	0	1.0						17.0	17.0	1389.0	1390.0																												1.0							2.0		1.0														
NC_085928.1	3::NC_085928.1:209536364-209544818(+)	8454	False	0.5002	0		1389.0	1389.0	17.0	18.0	1.0													2.0																2.0																										
NC_085928.1	-2::NC_085928.1:209536370-209544713(-)	8343	False	0.5003	0							1389.0	1389.0																																			1.0		2.0																
NC_085928.1	1::NC_085928.1:209536371-209544708(+)	8337	False	0.5002	0				1389.0	1390.0																																																								
NC_071991.2	-2::NC_071991.2:2019-8154(-)	6135	False	0.4999	0		741.0	743.0	280.0	280.0	1.0																																																							
NC_071991.2	2::NC_071991.2:2020-8155(+)	6135	False	0.5001	0							280.0	280.0	741.0	741.0																													2.0						1.0																
NC_071991.2	3::NC_071991.2:355409-360563(+)	5154	False	0.505	0	2.0		2.0		1.0			13.0	2.0	834.0		3.0	2.0		1.0		4.0	3.0		7.0	4.0	12.0	2.0	9.0	1.0	1.0	1.0	2.0	4.0	2.0		2.0	5.0		1.0			2.0	2.0		1.0	721.0	1.0	1.0		1.0	30.0	2.0	3.0	2.0	1.0	2.0		1.0		12.0			15.0	1.0	
NC_071991.2	-3::NC_071991.2:355448-360470(-)	5022	False	0.5092	0			13.0			833.0		2.0			721.0	2.0		1.0		1.0		1.0		9.0	1.0	1.0	30.0	6.0	1.0	2.0			1.0	11.0	1.0		1.0	15.0		2.0								1.0			2.0		1.0			1.0		12.0		1.0		1.0			
NC_071991.2	-1::NC_071991.2:355471-360490(-)	5019	False	0.5077	0		1.0	3.0	1.0					1.0			1.0	2.0		14.0		33.0	852.0	1.0			2.0		1.0	2.0			699.0		1.0	1.0		2.0		8.0				5.0			1.0		1.0				1.0	9.0							1.0	17.0	2.0	1.0	10.0	
NC_071991.2	-1::NC_071991.2:6055165-6061726(-)	6561	False	0.8	2		80.0	1.0		446.0	46.0	114.0		36.0	1.0			1.0	46.0		69.0		34.0	46.0	92.0		1.0		45.0		36.0	1.0			1.0				37.0		2.0	35.0	5.0		47.0				35.0	251.0	151.0	90.0	36.0	80.0	45.0	2.0		2.0				79.0	1.0	113.0		80.0
NC_071991.2	-2::NC_071991.2:6058005-6065613(-)	7608	False	0.8026	2		93.0			518.0	48.0	139.0		45.0	1.0				49.0		90.0		45.0	49.0	97.0				48.0		45.0								47.0			45.0	3.0		49.0				46.0	283.0	184.0	96.0	46.0	94.0	48.0	2.0		1.0	1.0			93.0		138.0		93.0
NC_071991.2	2::NC_071991.2:7473415-7483390(+)	9975	False	0.7812	2	1.0	239.0	3.0	2.0	480.0	3.0	238.0	1.0	121.0	1.0	1.0	2.0	3.0	1.0	3.0	240.0	3.0	122.0	1.0	2.0		6.0	2.0			123.0	5.0	1.0	1.0	3.0	1.0	1.0	2.0	120.0		3.0	121.0	1.0		1.0	1.0	1.0	1.0	122.0	241.0	365.0	2.0	121.0	120.0	1.0	2.0			1.0	2.0	1.0	122.0	1.0	241.0		122.0
NC_071991.2	-3::NC_071991.2:7473434-7483151(-)	9717	False	0.7894	2		119.0			119.0	119.0	1.0		120.0		1.0		119.0			360.0		121.0	119.0					120.0		120.0						1.0					119.0							1.0	718.0	120.0		121.0	1.0	1.0		119.0		1.0		120.0	120.0		240.0		119.0
NC_071991.2	1::NC_071991.2:7473435-7483203(+)	9768	False	0.7884	2		121.0			719.0	119.0	121.0		1.0	1.0		1.0		120.0				1.0	120.0	240.0			1.0	120.0		1.0	1.0				1.0	1.0		1.0		2.0	2.0	2.0		121.0	1.0				479.0	119.0	240.0		120.0	119.0		120.0					120.0	1.0	119.0	1.0	
NC_071991.2	3::NC_071991.2:10575524-10586687(+)	11163	False	0.5053	1	216.0	25.0	16.0	17.0	8.0	23.0	87.0	20.0	5.0	532.0	7.0	12.0	27.0	3.0	49.0	12.0	19.0	45.0	96.0	20.0	27.0	26.0	151.0	138.0	12.0	69.0	101.0	66.0	16.0	30.0	9.0	15.0	8.0	20.0	17.0	6.0	18.0	149.0	278.0	6.0	9.0	157.0	30.0	77.0	159.0	51.0	381.0	6.0	26.0	179.0	9.0	21.0	5.0	20.0	3.0	37.0	4.0	46.0	56.0	43.0	1.0
NC_071991.2	1::NC_071991.2:10606161-10650531(+)	44370	False	0.5076	2	810.0	111.0	36.0	73.0	69.0	55.0	311.0	127.0	11.0	2194.0	11.0	31.0	82.0	10.0	278.0	12.0	60.0	125.0	460.0	77.0	101.0	208.0	669.0	649.0	129.0	170.0	570.0	150.0	57.0	140.0	40.0	48.0	34.0	99.0	25.0	11.0	151.0	421.0	688.0	33.0	27.0	809.0	57.0	523.0	626.0	104.0	1519.0	13.0	73.0	834.0	36.0	75.0	5.0	67.0	17.0	77.0	19.0	101.0	348.0	112.0	12.0
NC_071991.2	1::NC_071991.2:10680756-10703067(+)	22311	False	0.5508	1	197.0	2.0	75.0	71.0	4.0	59.0	306.0	27.0	26.0	530.0	26.0	9.0	165.0		10.0	86.0	23.0	34.0	89.0	40.0	46.0	17.0	236.0	580.0	10.0	251.0	168.0	48.0	23.0	5.0	39.0	74.0	37.0	358.0	9.0	5.0	52.0	287.0	840.0	45.0	71.0	48.0	77.0	258.0	148.0	157.0	216.0	17.0	57.0	458.0	32.0	61.0	15.0	120.0	42.0	68.0	32.0	323.0	192.0	110.0	26.0
NC_071991.2	3::NC_071991.2:10728791-10738901(+)	10110	False	0.5009	0	206.0	22.0	55.0	48.0	6.0	54.0	245.0	19.0	5.0	273.0	6.0	4.0	16.0		8.0	31.0	27.0	98.0	49.0	112.0	16.0	21.0	193.0	197.0	7.0	133.0	8.0	103.0	7.0	8.0	30.0	58.0	9.0	27.0	13.0	4.0	2.0	33.0	202.0	13.0	8.0	25.0	1.0	7.0	22.0	8.0	345.0	2.0	12.0	147.0	26.0	3.0	1.0	55.0	3.0	67.0	1.0	150.0	94.0	24.0	1.0
NC_071991.2	1::NC_071991.2:12250926-12259260(+)	8334	False	0.647	2	8.0	5.0	3.0	1.0	8.0	5.0	92.0	12.0	3.0	294.0	1.0	5.0	35.0	1.0	4.0	3.0	8.0	4.0	6.0	9.0		1.0	2.0	32.0	3.0	367.0	1.0	1.0	13.0	1.0	6.0	1.0	2.0	6.0	3.0	1.0		89.0	409.0	4.0	22.0	6.0	11.0	719.0	372.0	106.0	14.0	5.0	8.0	3.0	3.0	36.0	2.0	2.0	1.0	5.0	4.0	3.0	3.0	2.0	2.0
NC_071991.2	3::NC_071991.2:12251345-12263321(+)	11976	False	0.6455	2	2.0		1.0		3.0		133.0	15.0	2.0	447.0	1.0	7.0	31.0	3.0		1.0	25.0		2.0	2.0	1.0	1.0	1.0	35.0		494.0	1.0	1.0	22.0		1.0	3.0	1.0	3.0		2.0		157.0	654.0	5.0	11.0	18.0	14.0	1058.0	585.0	136.0	32.0	6.0	4.0	7.0	2.0	33.0	4.0	2.0	3.0	1.0		3.0	10.0	6.0	
NC_071991.2	2::NC_071991.2:12251383-12263269(+)	11886	False	0.6462	1	1.0	1.0			1.0		128.0	27.0	4.0	459.0	1.0	6.0	30.0	6.0		2.0	17.0	1.0		1.0				32.0	1.0	442.0		2.0	35.0	1.0	3.0	1.0	1.0	2.0				169.0	650.0	2.0	14.0	16.0	17.0	1090.0	578.0	147.0	13.0		3.0	2.0	3.0	32.0		4.0	1.0	1.0	1.0		7.0	7.0	
NC_071991.2	1::NC_071991.2:39974820-39980640(+)	5820	False	0.6368	1	27.0	13.0	4.0	27.0	35.0	17.0	88.0	4.0	26.0	50.0	40.0	2.0	57.0	14.0	7.0	15.0	1.0	41.0	89.0	98.0	4.0	3.0	8.0	26.0	35.0	74.0	16.0	31.0	5.0	2.0	5.0	31.0	7.0	53.0	6.0	7.0	46.0	62.0	56.0	1.0	32.0	11.0	3.0	11.0	126.0	60.0	9.0	12.0	74.0	35.0	13.0	112.0	4.0	85.0	2.0	11.0	31.0	53.0	100.0	13.0	10.0
NC_071991.2	2::NC_071991.2:93557911-93563062(+)	5151	False	0.4199	2	75.0	13.0	36.0	28.0	15.0	20.0	74.0	6.0	11.0	29.0	76.0	32.0	32.0	3.0	20.0	31.0	35.0	25.0	55.0	46.0	33.0	47.0	53.0	35.0	36.0	58.0	7.0	26.0	18.0	12.0	31.0	27.0	77.0	9.0	23.0	6.0	8.0	21.0	77.0	3.0	32.0	12.0	12.0	11.0	21.0	15.0	48.0	3.0	14.0	55.0	3.0	38.0	8.0	33.0	4.0	9.0	2.0	117.0	6.0	3.0	2.0
NC_071991.2	-3::NC_071991.2:99591134-99596744(-)	5610	False	0.531	1	2.0	2.0	4.0	1.0	1.0	1.0	1.0				47.0		118.0	123.0	2.0					67.0	4.0	114.0	179.0	115.0	1.0		115.0		2.0	49.0	1.0	1.0	1.0	26.0	2.0	2.0		1.0	1.0				106.0	212.0	131.0		1.0			228.0		2.0		91.0		1.0		1.0	114.0		
NC_071991.2	-1::NC_071991.2:99591235-99596803(-)	5568	False	0.5316	1					1.0		115.0		2.0	1.0			122.0	1.0		1.0		180.0	1.0	25.0	2.0	51.0			2.0	19.0	114.0	48.0	115.0		1.0	69.0						114.0	205.0		114.0				114.0		204.0	1.0	2.0	1.0		116.0				1.0	114.0				
NC_071991.2	2::NC_071991.2:99591247-99596788(+)	5541	False	0.5315	1		115.0			114.0	1.0							1.0	122.0	114.0	114.0							204.0	25.0	69.0	1.0		115.0	48.0	51.0		2.0	2.0			205.0		1.0		114.0				180.0				19.0	115.0			1.0						114.0			
NC_071991.2	3::NC_071991.2:129355379-129361046(+)	5667	False	0.7341	1	113.0			1.0			320.0	1.0		6.0			1.0	5.0			1.0			3.0	6.0	1.0				4.0	30.0			1.0	1.0	22.0	1.0			3.0	3.0	347.0		11.0		1.0	1.0	7.0	550.0	396.0	6.0		6.0	4.0	14.0			1.0	1.0	9.0			11.0	1.0	
