clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_ACC	codon_TAA	codon_CCC	codon_CCT	codon_AAC	codon_AGA	codon_CTA	codon_GAT	codon_TAT	codon_GCA	codon_TGC	codon_TTG	codon_GGA	codon_ATA	codon_GTG	codon_GAG	codon_GCT	codon_TTA	codon_TTT	codon_ATT	codon_TAG	codon_ATG	codon_CAT	codon_TGG	codon_GAA	codon_AGC	codon_CTT	codon_ACT	codon_GGG	codon_AAT	codon_AGT	codon_AAA	codon_GGC	codon_GTA	codon_CCA	codon_TCT	codon_TGT	codon_TCG	codon_TCC	codon_TTC	codon_ACA	codon_CGC	codon_CAA	codon_ATC	codon_TAC	codon_CAC	codon_CTC	codon_CTG	codon_TCA	codon_GTT	codon_CCG	codon_CAG	codon_CGA	codon_GAC	codon_CGT	codon_GTC	codon_GCG	codon_GCC	codon_ACG	codon_AAG	codon_GGT	codon_AGG	codon_CGG	codon_TGA
NC_072009.2	-2::NC_072009.2:1588-7015	5427	False	0.5132	0	12.0	1.0	13.0	878.0	847.0																				4.0	17.0																			1.0			3.0			11.0		1.0	18.0										3.0
NC_072009.2	3::NC_072009.2:1589-6884	5295	False	0.5092	0	859.0		3.0	3.0	3.0		852.0																		1.0																							14.0			2.0		9.0	2.0				17.0						
NC_072009.2	2::NC_072009.2:1220746-1230262	9516	False	0.595	1	5.0		422.0	344.0		5.0	1.0	1.0	3.0	3.0	1.0	1.0	6.0	1.0	2.0		2.0	1.0	3.0	1.0		1.0	3.0	2.0	1.0	6.0	144.0		2.0		1.0	1.0	2.0		6.0	769.0	5.0		319.0	150.0	3.0	1.0	4.0	2.0	2.0	1.0	911.0	5.0	1.0		4.0	1.0		4.0		8.0		1.0	2.0	1.0	2.0	4.0	1.0	
NC_072009.2	3::NC_072009.2:1220909-1230281	9372	False	0.5952	1			419.0	314.0		1.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0		1.0	2.0			3.0	2.0		1.0	3.0	1.0	1.0	1.0	171.0			1.0	1.0		2.0		6.0	747.0	3.0		322.0	144.0	4.0	2.0	1.0	1.0	1.0	1.0	935.0	6.0	1.0	1.0	1.0	3.0		1.0	2.0	3.0		3.0			1.0		1.0	
NC_072009.2	-2::NC_072009.2:1220935-1230211	9276	False	0.5965	1	2.0		418.0	341.0		1.0			2.0	2.0			3.0						1.0					1.0	1.0	3.0	143.0								3.0	767.0	3.0		317.0	150.0	2.0	1.0		2.0		1.0	909.0	3.0			4.0	1.0		2.0		5.0			1.0			2.0	1.0	
NC_072009.2	-3::NC_072009.2:1220955-1230189	9234	False	0.5965	1	1.0		456.0	284.0	1.0	1.0			1.0		1.0				1.0				2.0	1.0			1.0				147.0		1.0				1.0	1.0		770.0	4.0		303.0	171.0	1.0			3.0		2.0	907.0	2.0			2.0	3.0		2.0		2.0		2.0		1.0		2.0		1.0
NC_072009.2	1::NC_072009.2:1221090-1230306	9216	False	0.5951	1	1.0		455.0	283.0			1.0	1.0	1.0	1.0		1.0			1.0		1.0	1.0	2.0	2.0			1.0				149.0		1.0			1.0		1.0		773.0	5.0		303.0	171.0				1.0		2.0	903.0	2.0							1.0	3.0		3.0		1.0				
NC_072009.2	-1::NC_072009.2:1221131-1230272	9141	False	0.5958	1			414.0	312.0					1.0		2.0	1.0							1.0	1.0		1.0	1.0				169.0				1.0				1.0	738.0	3.0		320.0	144.0		2.0					928.0	2.0		1.0	1.0					3.0								
NC_072009.2	2::NC_072009.2:5142370-5149321	6951	False	0.612	1	116.0		260.0	291.0	24.0		12.0		2.0	3.0	9.0	1.0		1.0			5.0		7.0	4.0			24.0	1.0	1.0	1.0	95.0	12.0		2.0		13.0		1.0	129.0	111.0	2.0	5.0	280.0	92.0	165.0	11.0	23.0	16.0	11.0	245.0	270.0	17.0	16.0	2.0	3.0	3.0			6.0	7.0		13.0	3.0	1.0		1.0		
NC_072009.2	1::NC_072009.2:5143581-5150991	7410	False	0.6134	1	136.0		257.0	292.0	23.0	1.0	12.0		3.0	1.0	15.0	2.0		3.0			5.0	1.0	6.0	5.0		1.0	25.0			1.0	91.0	18.0		1.0		10.0			139.0	111.0	1.0	9.0	307.0	108.0	160.0	7.0	24.0	20.0	8.0	285.0	317.0	6.0	18.0	1.0	4.0	2.0	1.0	2.0	5.0	3.0		19.0	4.0					
NC_072009.2	3::NC_072009.2:5147117-5156375	9258	False	0.6134	1	142.0		335.0	375.0	28.0	3.0	10.0		4.0	1.0	16.0	2.0		6.0			4.0	1.0	7.0	7.0			29.0			1.0	124.0	21.0		2.0		8.0			159.0	119.0	1.0	5.0	365.0	158.0	208.0	10.0	34.0	24.0	15.0	371.0	400.0	13.0	19.0		5.0	3.0	4.0	2.0	7.0	10.0		22.0	6.0					
NC_072009.2	2::NC_072009.2:5150008-5161756	11748	False	0.6181	1	184.0		434.0	492.0	22.0	2.0	12.0		5.0	8.0	19.0	3.0		5.0			2.0	1.0	8.0	5.0			31.0		1.0	1.0	188.0	27.0		2.0	2.0	7.0		1.0	216.0	152.0	5.0	8.0	471.0	162.0	270.0	13.0	32.0	33.0	18.0	439.0	498.0	18.0	30.0	4.0	13.0	7.0	6.0	3.0	7.0	9.0		31.0	9.0					
NC_072009.2	1::NC_072009.2:5151678-5162256	10578	False	0.6191	1	194.0		364.0	459.0	30.0	2.0	12.0	1.0	4.0	6.0	17.0	7.0		4.0	1.0		2.0	1.0	8.0	4.0			23.0		3.0	3.0	141.0	22.0		3.0		7.0		1.0	200.0	155.0	6.0	13.0	457.0	129.0	228.0	15.0	18.0	30.0	12.0	394.0	439.0	16.0	27.0	2.0	7.0	6.0	2.0	7.0	7.0	10.0		22.0	5.0					
NC_072009.2	3::NC_072009.2:5156378-5163302	6924	False	0.6232	1	125.0		247.0	284.0	19.0	5.0	4.0	1.0	2.0	3.0	12.0	1.0				2.0	2.0	2.0	5.0	3.0		2.0	18.0	1.0	2.0	1.0	86.0	5.0	1.0			6.0		3.0	132.0	105.0	4.0	4.0	298.0	98.0	145.0	9.0	9.0	17.0	6.0	253.0	289.0	15.0	19.0	4.0	15.0	5.0	2.0	6.0	5.0	7.0		16.0	3.0					
NC_072009.2	1::NC_072009.2:5212455-5221890	9435	False	0.6194	1	173.0		348.0	370.0	22.0	4.0	7.0	1.0	5.0	4.0	10.0	3.0	2.0	3.0	1.0		4.0	1.0	6.0	4.0			23.0	1.0		4.0	120.0	24.0		2.0	3.0	7.0	1.0	2.0	184.0	140.0	2.0	10.0	408.0	136.0	195.0	4.0	27.0	22.0	17.0	356.0	396.0	10.0	20.0	1.0	10.0	4.0	2.0	5.0	7.0	11.0		16.0	4.0	1.0		1.0	1.0	
NC_072009.2	2::NC_072009.2:5212468-5221903	9435	False	0.6193	1	177.0		349.0	417.0	20.0	2.0	10.0		2.0	5.0	11.0	2.0	1.0	3.0		1.0	4.0		13.0	2.0		2.0	21.0			2.0	134.0	17.0			2.0	14.0	1.0	3.0	171.0	134.0	2.0	4.0	406.0	116.0	204.0	7.0	29.0	23.0	12.0	347.0	376.0	19.0	21.0	2.0	8.0	6.0	3.0	6.0	12.0	7.0		10.0	2.0			1.0	2.0	
NC_072009.2	3::NC_072009.2:5214833-5221886	7053	False	0.6236	1	120.0		274.0	291.0	16.0	3.0	7.0		3.0	2.0	10.0	1.0		3.0			2.0	1.0	8.0				18.0	1.0			94.0	14.0			1.0	7.0		1.0	135.0	91.0	3.0	4.0	291.0	102.0	159.0	5.0	7.0	15.0	8.0	270.0	325.0	7.0	13.0		5.0	6.0		2.0	4.0	10.0		9.0	2.0		1.0			
NC_072009.2	-2::NC_072009.2:5518024-5533807	15783	False	0.6216	1		3.0			3.0	224.0		42.0	7.0	24.0	7.0	38.0	672.0	5.0	625.0	663.0			12.0	1.0	14.0	35.0		298.0	215.0	5.0		5.0	582.0	5.0	33.0	14.0	22.0	26.0		4.0	340.0	4.0			3.0		4.0		4.0		1.0	8.0		24.0	1.0	22.0	15.0	16.0	5.0	5.0	11.0	2.0	15.0	203.0	288.0	660.0	14.0	32.0
NC_072009.2	-1::NC_072009.2:5518037-5526143	8106	False	0.6225	1					2.0	115.0		18.0	5.0	10.0	6.0	14.0	363.0	2.0	318.0	337.0			5.0	1.0	8.0	24.0		161.0	107.0	3.0			296.0	2.0	14.0	7.0	10.0	11.0		3.0	178.0	1.0			3.0		2.0	1.0	2.0			3.0		12.0		11.0	8.0	8.0	4.0	1.0	7.0	1.0	8.0	106.0	146.0	336.0	7.0	15.0
NC_072009.2	-3::NC_072009.2:5518041-5536239	18198	False	0.6195	1	1.0	3.0	1.0	1.0	2.0	265.0		38.0	4.0	25.0	5.0	47.0	750.0	6.0	694.0	774.0	4.0		18.0	2.0	17.0	41.0	2.0	344.0	243.0	8.0	1.0	4.0	668.0	7.0	39.0	18.0	28.0	29.0	1.0	6.0	399.0	6.0	1.0	3.0	9.0		3.0	1.0	3.0		1.0	12.0		43.0	2.0	31.0	11.0	20.0	7.0	11.0	13.0	2.0	14.0	242.0	327.0	752.0	19.0	38.0
NC_072009.2	-1::NC_072009.2:5526146-5536157	10011	False	0.6184	1	2.0	2.0		1.0	2.0	140.0		14.0	5.0	15.0	3.0	22.0	413.0	3.0	371.0	432.0	3.0		15.0	1.0	14.0	25.0		188.0	140.0	5.0		1.0	371.0	4.0	23.0	8.0	15.0	10.0	1.0	2.0	224.0	4.0			6.0		2.0	1.0	3.0			5.0		29.0	2.0	15.0	6.0	9.0	2.0	10.0	8.0	1.0	7.0	141.0	186.0	402.0	9.0	14.0
NC_072009.2	3::NC_072009.2:59258432-59264114	5682	False	0.4007	0	4.0		8.0	25.0	8.0	1.0	13.0	5.0	17.0	18.0	10.0	11.0		14.0		1.0	3.0	21.0	45.0	241.0		5.0	227.0		1.0	1.0	26.0	15.0		19.0	7.0	9.0			236.0	17.0	7.0	8.0	252.0	264.0	64.0	2.0	19.0	22.0	19.0	88.0	10.0	2.0	28.0	35.0	2.0	5.0	6.0	4.0	19.0	1.0	2.0	4.0	19.0	3.0	1.0			
NC_072009.2	-2::NC_072009.2:60725155-60730414	5259	False	0.4027	0		20.0		1.0	30.0	20.0		19.0	9.0	11.0	12.0	17.0	228.0	13.0	72.0	12.0			9.0	15.0	13.0	205.0	4.0	215.0	250.0	2.0	2.0	8.0	11.0	218.0	16.0	38.0	4.0	26.0	1.0	2.0	64.0	3.0			7.0	1.0	14.0	5.0	2.0	1.0		4.0		2.0		2.0	7.0	3.0	17.0	2.0	2.0		23.0	35.0	3.0	20.0	6.0	27.0
NC_072009.2	-2::NC_072009.2:61465210-61472278	7068	False	0.3878	0	1.0	30.0			22.0	17.0		13.0	15.0	25.0	13.0	31.0	283.0	27.0	95.0	15.0			9.0	37.0	18.0	291.0	10.0	261.0	359.0	1.0	7.0	7.0	8.0	294.0	26.0	58.0	8.0	23.0	3.0	1.0	102.0	5.0	2.0	6.0	10.0	1.0	24.0	11.0	1.0			6.0		6.0	2.0	2.0	7.0	4.0	13.0		2.0	2.0	18.0	39.0	5.0	32.0	9.0	39.0
NC_072009.2	3::NC_072009.2:61581161-61586567	5406	False	0.3997	0	9.0		7.0	24.0	5.0		11.0	4.0	16.0	21.0	20.0	17.0		9.0			1.0	21.0	48.0	223.0		3.0	231.0		1.0		21.0	24.0		21.0	6.0	11.0		1.0	215.0	23.0	2.0	1.0	240.0	253.0	65.0	1.0	17.0	15.0	25.0	83.0	13.0	5.0	24.0	21.0	11.0	2.0	1.0	2.0	10.0		2.0	2.0	8.0	1.0	2.0	1.0	2.0	
NC_072009.2	-1::NC_072009.2:61712630-61717664	5034	False	0.4541	0		5.0			13.0	25.0		13.0	6.0	21.0	15.0	29.0	229.0	7.0	127.0	119.0	2.0		4.0	27.0	33.0	113.0	3.0	199.0	164.0	4.0		7.0	15.0	156.0	95.0	28.0	1.0	24.0	1.0	2.0	26.0	3.0		1.0	2.0	2.0	5.0	3.0	4.0	1.0		10.0		9.0		11.0	6.0	8.0		2.0		1.0	2.0	24.0	15.0	16.0	6.0	34.0
NC_072009.2	-2::NC_072009.2:61729960-61735072	5112	False	0.4656	0		9.0		1.0	11.0	37.0		9.0	5.0	19.0	15.0	17.0	234.0	7.0	129.0	140.0	1.0		5.0	17.0	16.0	127.0	4.0	215.0	153.0	3.0	1.0	5.0	7.0	144.0	117.0	34.0	3.0	20.0	2.0		23.0	1.0		1.0	8.0		5.0		1.0			10.0		9.0		12.0		7.0	1.0	2.0	3.0		12.0	14.0	15.0	28.0	12.0	33.0
NC_072009.2	-2::NC_072009.2:61762285-61767319	5034	False	0.3947	0		9.0			18.0	8.0		11.0	7.0	14.0	17.0	22.0	204.0	12.0	66.0	9.0			4.0	23.0	9.0	222.0	5.0	194.0	247.0		1.0	5.0	12.0	226.0	16.0	49.0	5.0	20.0	1.0	2.0	55.0	4.0		1.0	5.0	1.0	19.0	3.0	2.0		1.0	6.0		6.0		1.0	1.0	6.0	13.0	1.0	2.0		9.0	27.0	9.0	23.0	10.0	35.0
NC_072009.2	1::NC_072009.2:62946306-62951316	5010	False	0.4012	0	5.0		12.0	20.0	9.0	2.0	13.0	5.0	10.0	12.0	15.0	28.0		6.0			4.0	18.0	46.0	207.0		8.0	191.0				28.0	20.0		23.0	6.0	7.0		1.0	195.0	11.0	1.0	1.0	221.0	243.0	56.0	1.0	26.0	3.0	11.0	72.0	14.0	3.0	27.0	29.0	7.0	6.0	3.0	4.0	15.0	3.0	2.0	1.0	13.0	3.0	1.0		2.0	
NC_072009.2	2::NC_072009.2:65178286-65184439	6153	False	0.41	0	7.0		9.0	34.0	5.0	4.0	16.0	5.0	21.0	17.0	26.0	14.0	1.0	14.0	3.0		2.0	8.0	39.0	268.0		2.0	242.0			1.0	46.0	18.0		17.0	3.0	8.0		2.0	248.0	14.0	10.0	4.0	281.0	294.0	81.0	7.0	25.0	7.0	16.0	91.0	10.0	3.0	24.0	23.0	6.0	7.0	9.0		24.0	9.0		4.0	17.0	4.0	1.0			
NC_072009.2	1::NC_072009.2:65713608-65719023	5415	False	0.4022	0	9.0		6.0	21.0	7.0		12.0	5.0	18.0	12.0	21.0	16.0		15.0	1.0		2.0	19.0	47.0	214.0		4.0	219.0		1.0		27.0	18.0		20.0	2.0	6.0			212.0	12.0	6.0	5.0	230.0	266.0	77.0	3.0	20.0	12.0	18.0	82.0	7.0	3.0	29.0	30.0	6.0	8.0	4.0	1.0	17.0	2.0	3.0	6.0	18.0		1.0	2.0	3.0	
NC_072009.2	-1::NC_072009.2:66153776-66159785	6009	False	0.4064	0		17.0		1.0	30.0	23.0		7.0	8.0	26.0	16.0	21.0	259.0	13.0	92.0	17.0			6.0	19.0	18.0	238.0	4.0	241.0	266.0	1.0		6.0	10.0	270.0	15.0	47.0	5.0	26.0	1.0	1.0	85.0	3.0	1.0		8.0		22.0	2.0	2.0		2.0	5.0		2.0		6.0	6.0	4.0	16.0	1.0	6.0	1.0	24.0	37.0	12.0	23.0	9.0	22.0
NC_072009.2	-2::NC_072009.2:66206317-66213178	6861	False	0.398	0		25.0	1.0		32.0	12.0		15.0	11.0	19.0	17.0	35.0	301.0	23.0	95.0	17.0	1.0		9.0	30.0	19.0	258.0	5.0	276.0	311.0	3.0	3.0	6.0	9.0	301.0	22.0	68.0	1.0	27.0		1.0	70.0	4.0		4.0	9.0		23.0	5.0	1.0			8.0		7.0	1.0	7.0	7.0	8.0	13.0	2.0	6.0	2.0	29.0	38.0	12.0	38.0	7.0	33.0
NW_026946741.1	-3::NW_026946741.1:52600-58543	5943	False	0.7607	2	71.0	71.0	214.0	74.0	1.0	71.0		3.0		72.0	71.0		3.0	2.0	3.0	73.0	66.0			1.0		1.0		10.0		2.0		1.0	430.0	1.0		1.0	72.0	1.0	1.0	73.0			71.0	1.0		73.0	1.0	2.0	1.0	3.0	74.0	73.0			72.0	72.0	72.0	1.0			1.0	7.0	2.0	1.0	2.0	62.0		1.0
NW_026946741.1	1::NW_026946741.1:52698-58485	5787	False	0.7652	2			142.0	142.0		71.0	71.0		1.0						72.0		1.0							65.0					213.0			1.0	142.0		1.0			71.0	1.0				1.0	1.0		71.0	71.0	10.0	71.0		1.0	62.0				70.0	71.0	213.0		71.0	1.0	143.0	78.0	
NW_026946741.1	3::NW_026946741.1:52709-63428	10719	False	0.7743	2	2.0		387.0	203.0		9.0	9.0	1.0		31.0	124.0				8.0	247.0	123.0									246.0			645.0				19.0		61.0	1.0	1.0	8.0	1.0		1.0	125.0	123.0			8.0	254.0	76.0	100.0		58.0	1.0	1.0			9.0	132.0	149.0		132.0	245.0	17.0	16.0	
NW_026946741.1	1::NW_026946741.1:59136-67419	8283	False	0.7795	2			255.0	168.0		53.0	52.0		1.0	45.0	50.0		1.0		52.0	100.0	51.0			1.0				2.0		98.0			404.0				105.0		3.0	1.0	1.0	53.0	1.0	1.0		49.0	49.0			52.0	104.0	151.0	59.0		31.0		1.0			52.0	103.0	206.0		101.0	98.0	104.0	103.0	
NW_026946741.1	-2::NW_026946741.1:60815-67508	6693	False	0.7781	2	49.0	49.0	247.0	116.0		49.0			1.0	80.0	83.0		1.0	2.0	3.0	113.0	80.0			1.0	1.0		1.0	49.0	1.0	64.0	1.0	1.0	456.0				99.0		2.0	50.0	1.0	2.0	51.0			77.0	32.0	2.0			69.0	53.0			79.0	49.0	49.0		1.0	1.0	32.0	32.0		32.0	65.0	4.0	1.0	
NC_072008.2	-1::NC_072008.2:2440-9952	7512	False	0.5043	0	12.0	658.0	680.0	560.0	557.0																											2.0											1.0		1.0			9.0			1.0			1.0										22.0
NC_072008.2	3::NC_072008.2:2441-9899	7458	False	0.5032	0	559.0		1.0	681.0	661.0		560.0																																												1.0		1.0	22.0										
NC_072008.2	3::NC_072008.2:1232885-1240835	7950	False	0.6289	2	136.0		39.0	9.0	3.0	6.0	4.0	2.0		4.0	1.0	5.0	135.0	1.0	79.0	8.0	5.0			1.0		2.0	141.0	136.0	6.0	5.0	3.0	4.0	63.0	4.0	3.0	4.0	9.0	3.0	184.0	57.0	3.0	75.0	3.0	2.0	318.0	130.0	2.0	129.0	1.0	370.0	1.0	63.0	5.0	2.0	69.0	10.0		136.0	64.0	4.0	1.0	115.0	68.0	6.0	3.0	7.0	1.0	
NC_072008.2	-2::NC_072008.2:1233243-1240893	7650	False	0.6271	2	118.0	3.0	37.0	1.0	1.0	6.0			1.0	1.0	3.0	2.0	131.0	3.0	63.0		1.0				2.0	12.0	129.0	139.0	1.0	1.0	6.0	1.0	54.0	5.0	2.0	2.0	2.0	2.0	190.0	58.0	1.0	74.0	3.0		326.0	132.0	3.0	129.0	4.0	368.0	1.0	54.0			57.0	8.0	1.0	133.0	76.0	3.0		133.0	58.0	2.0	1.0	3.0		3.0
NC_072008.2	2::NC_072008.2:1233244-1240831	7587	False	0.6309	2	118.0		38.0	5.0	1.0	7.0	1.0	3.0		1.0	4.0	6.0	132.0		74.0	1.0				1.0		1.0	127.0	125.0	1.0	1.0	3.0	1.0	61.0	2.0	1.0	2.0			183.0	61.0	2.0	62.0			319.0	112.0		127.0	1.0	383.0	2.0	53.0	10.0		65.0	7.0		136.0	77.0	5.0		135.0	67.0		3.0	2.0		
NC_072008.2	1::NC_072008.2:1233420-1240839	7419	False	0.6303	1	118.0		32.0	1.0		4.0				1.0		2.0	130.0	1.0	61.0							11.0	129.0	135.0		1.0	6.0		52.0	1.0					187.0	56.0	1.0	74.0			325.0	132.0	1.0	129.0	3.0	367.0		50.0			56.0	5.0	1.0	133.0	75.0	3.0		130.0	58.0	1.0		1.0		
NC_072008.2	-3::NC_072008.2:1235285-1240568	5283	False	0.6381	1	83.0		25.0							2.0		1.0	93.0	1.0	55.0								100.0	93.0			1.0		38.0						125.0	41.0		50.0			223.0	104.0		93.0	1.0	253.0		41.0			50.0	2.0		94.0	46.0		1.0	93.0	52.0					
NC_072008.2	1::NC_072008.2:1604463-1613178	8715	False	0.4451	1			119.0	1.0	177.0	3.0	182.0	1.0	1.0	2.0				180.0	2.0	186.0				1.0		183.0	358.0	4.0		191.0	2.0	2.0		291.0	365.0	1.0	1.0		64.0		1.0	2.0	2.0		5.0		5.0	2.0		186.0	1.0	3.0	1.0		184.0	2.0		8.0	181.0	1.0				1.0		2.0	1.0	
NC_072008.2	-1::NC_072008.2:1604473-1613047	8574	False	0.4441	1	4.0		118.0	1.0	5.0	185.0				184.0	3.0			289.0	182.0							3.0												184.0							359.0	184.0		356.0	361.0	66.0									1.0	179.0		4.0	7.0					183.0
NC_072008.2	-3::NC_072008.2:162571334-162581726	10392	False	0.5168	0								1.0													1532.0								1.0								1.0	175.0												22.0										2.0	1708.0	22.0		
NC_072008.2	1::NC_072008.2:162571335-162581727	10392	False	0.5167	0														1.0				22.0											22.0					1.0																1708.0											1.0	1534.0	175.0	
NC_072008.2	-2::NC_072008.2:162571341-162581601	10260	False	0.5171	0														1.0															1.0					1.0																1708.0												1534.0	175.0	
NC_072008.2	2::NC_072008.2:162571354-162581602	10248	False	0.5171	0												1.0						1532.0											1707.0											175.0																					1.0			
NC_072004.2	-3::NC_072004.2:1917-9495	7578	False	0.4997	0	2.0	1262.0	1260.0	1.0	1.0																																																											
NC_072004.2	2::NC_072004.2:1918-9496	7578	False	0.4999	0			1.0	1261.0	1261.0		1.0																					1.0				1.0																																
NC_072004.2	-2::NC_072004.2:4039-9502	5463	False	0.4997	0	1.0	1.0	1.0	908.0	908.0																							1.0				1.0																																
NC_072004.2	3::NC_072004.2:4040-9503	5463	False	0.4999	0	908.0		1.0	1.0	1.0		909.0																									1.0																																
NC_072004.2	1::NC_072004.2:47865957-47875614	9657	False	0.3824	0				1.0		1.0	2.0			16.0		3.0		294.0	813.0	1.0	1.0	201.0	1.0			130.0			2.0			1.0	3.0		3.0	2.0		1406.0	1.0		3.0		1.0		3.0		1.0		2.0			1.0	226.0	31.0				1.0		5.0	62.0					1.0		
NC_072004.2	-2::NC_072004.2:47865967-47875672	9705	False	0.383	0		294.0		1.0	1.0	1.0		1.0	421.0		3.0	30.0	4.0		1.0	1.0			1.0		1188.0		1.0	811.0	1.0	1.0	1.0		1.0	1.0		3.0		2.0		4.0	6.0		1.0	1.0	3.0				2.0	1.0	1.0	2.0		3.0		244.0							1.0	3.0	1.0	3.0	62.0	128.0
NC_072004.2	-1::NC_072004.2:47866010-47875613	9603	False	0.3827	0		1.0	1.0		2.0	2.0		130.0	1.0		1.0	1.0	1.0			1.0	2.0			198.0						12.0	4.0	1.0	3.0	291.0	1417.0		65.0				30.0							224.0						2.0		1.0				3.0				1.0	806.0			
NC_072004.2	3::NC_072004.2:47866016-47875673	9657	False	0.3832	0			1.0		2.0	2.0	1.0	130.0	1.0	1.0	1.0	1.0	2.0	1.0		2.0	2.0			199.0					1.0	14.0	4.0	1.0	3.0	291.0	1417.0	1.0	66.0			1.0	30.0				2.0			224.0					1.0	4.0						3.0				1.0	806.0	2.0	1.0	
NC_072004.2	-2::NC_072004.2:98658784-98664955	6171	False	0.5004	0																					961.0			1.0					1.0																					66.0											962.0	66.0		
NC_072004.2	3::NC_072004.2:98658785-98664956	6171	False	0.5002	0																		66.0											67.0																					962.0											1.0	961.0		
NC_072004.2	-1::NC_072004.2:98658851-98664626	5775	False	0.5004	0																													2.0																					962.0												961.0		
NC_072004.2	1::NC_072004.2:98658852-98664627	5775	False	0.5003	0												1.0						961.0											962.0																																1.0			
NC_072006.2	-2::NC_072006.2:29594922-29601342	6420	False	0.396	0	1.0	22.0			27.0	17.0		9.0	15.0	28.0	11.0	22.0	285.0	16.0	78.0	17.0	2.0		5.0	17.0	17.0	288.0	6.0	290.0	295.0	1.0	1.0	5.0	5.0	300.0	18.0	61.0	2.0	24.0	2.0	3.0	56.0	2.0			6.0	2.0	12.0	4.0	1.0			5.0		4.0	2.0	5.0	5.0	7.0	10.0	1.0	1.0		20.0	41.0	6.0	24.0	7.0	29.0
NC_072006.2	-2::NC_072006.2:29630880-29636616	5736	False	0.4041	0	1.0	12.0			27.0	19.0		15.0	5.0	12.0	15.0	28.0	252.0	14.0	95.0	12.0			9.0	16.0	13.0	237.0	13.0	221.0	275.0	2.0	1.0	5.0	11.0	246.0	20.0	41.0	6.0	22.0		1.0	77.0	4.0			5.0		16.0	6.0	1.0	1.0		5.0		2.0	1.0	7.0	3.0	6.0	21.0	3.0	2.0	1.0	18.0	28.0	5.0	20.0	2.0	32.0
NC_072006.2	-3::NC_072006.2:52766027-52771079	5052	False	0.5649	0	1.0	1.0			1.0	7.0		307.0		1.0	1.0	3.0	333.0	12.0	17.0	4.0	2.0		1.0	2.0	13.0	320.0	2.0	329.0	15.0	1.0	1.0	1.0	206.0	11.0	2.0	1.0	2.0	1.0		1.0	1.0	1.0										3.0					2.0	18.0		1.0	1.0		17.0	4.0	9.0	8.0	16.0	4.0
NC_072006.2	-1::NC_072006.2:52766071-52771090	5019	False	0.5657	0		1.0				8.0		327.0	1.0	2.0	1.0	1.0	332.0	11.0	15.0	4.0	1.0		1.0	2.0	10.0	317.0	2.0	315.0	14.0		1.0		204.0	3.0	3.0		2.0	1.0				1.0						2.0		1.0				1.0		1.0		18.0			2.0		15.0	3.0	14.0	13.0	18.0	5.0
NC_072006.2	-2::NC_072006.2:52766094-52771314	5220	False	0.5567	0	1.0	5.0		1.0	1.0	7.0		321.0	2.0	3.0	2.0	1.0	351.0	13.0	13.0	6.0	1.0		4.0	3.0	12.0	310.0	1.0	334.0	5.0	1.0	4.0	3.0	193.0	14.0	3.0	4.0	3.0	2.0			2.0			1.0	4.0		4.0	1.0		1.0		5.0				2.0	1.0	15.0		2.0			18.0	6.0	14.0	12.0	18.0	10.0
NC_072006.2	1::NC_072006.2:67677885-67683840	5955	False	0.6433	0			17.0	181.0							84.0				132.0		2.0			1.0				1.0		1.0	2.0	1.0	177.0		2.0		93.0		1.0	33.0	137.0	1.0	357.0	178.0		162.0				1.0	7.0	170.0	1.0	55.0										178.0	9.0		1.0	
NC_072006.2	-2::NC_072006.2:67677918-67683882	5964	False	0.6435	0			16.0	180.0						1.0	84.0				132.0		2.0			1.0	1.0		1.0	2.0		2.0	2.0	1.0	178.0		2.0		94.0		2.0	33.0	137.0		357.0	178.0		162.0				1.0	4.0	170.0		54.0		3.0		1.0						178.0	8.0		1.0	
NC_072006.2	-2::NC_072006.2:68743362-68749476	6114	False	0.516	0												1.0					71.0				631.0			2.0					25.0																					314.0											633.0	361.0		
NC_072006.2	2::NC_072006.2:68743363-68749477	6114	False	0.5159	0							70.0					23.0						291.0						1.0					386.0																			1.0		633.0											2.0	631.0		
NC_071994.2	2::NC_071994.2:1161730-1175959	14229	False	0.6346	2	676.0		266.0	39.0	51.0	13.0	21.0	3.0	1.0	100.0	49.0	10.0	18.0	5.0	117.0	72.0	62.0	1.0	23.0	8.0		68.0	9.0	54.0	35.0	133.0	33.0	232.0	104.0	12.0	37.0	43.0	124.0	5.0	163.0	27.0	23.0	20.0	347.0	50.0	380.0	22.0	9.0	70.0	28.0	67.0	63.0	152.0	35.0	5.0	32.0	80.0	4.0	44.0	12.0	46.0	21.0	318.0	178.0	25.0	19.0	67.0	12.0	
NC_071994.2	1::NC_071994.2:1166217-1172616	6399	False	0.6276	1	72.0		86.0	58.0	83.0	19.0		4.0	2.0		37.0	18.0				15.0	54.0			5.0			40.0	26.0	36.0	159.0	19.0	32.0	19.0	4.0	10.0	4.0	55.0		35.0	1.0	18.0		57.0	4.0	18.0	18.0	20.0	2.0	58.0	532.0	207.0	1.0	1.0	1.0		42.0		129.0		18.0		1.0		45.0	18.0	20.0	30.0	
