clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_ACC	codon_TAA	codon_CCC	codon_CCT	codon_AAC	codon_AGC	codon_CTA	codon_GCC	codon_AGG	codon_AGT	codon_GGG	codon_TAG	codon_GAG	codon_TGG	codon_TGT	codon_CAT	codon_TTT	codon_GCT	codon_CTG	codon_GAA	codon_CTC	codon_TTC	codon_AAG	codon_CTT	codon_GAC	codon_GAT	codon_GGT	codon_GTA	codon_ATG	codon_GTG	codon_ATA	codon_TGA	codon_CGA	codon_CAG	codon_GTT	codon_TGC	codon_AAT	codon_ACG	codon_ACA	codon_TTG	codon_GGA	codon_TAT	codon_ATT	codon_ATC	codon_TCT	codon_CGG	codon_CAA	codon_CGT	codon_ACT	codon_CCA	codon_GTC	codon_TCG	codon_TAC	codon_GCG	codon_GGC	codon_CGC	codon_GCA	codon_CAC	codon_TCC	codon_CCG	codon_TCA	codon_AAA	codon_AGA	codon_TTA
NC_072387.2	1::NC_072387.2:3802044-3807789	5745	False	0.4947	1	3.0		34.0	46.0			9.0	19.0	3.0	6.0	2.0		2.0	1.0	175.0	3.0	61.0	2.0	182.0	1.0	363.0	62.0	1.0	49.0	2.0		3.0	3.0	1.0	9.0				3.0	26.0	20.0				2.0	3.0	11.0		10.0	525.0	3.0		9.0	10.0	5.0	143.0	3.0	8.0			4.0		7.0	49.0	13.0	9.0	1.0	1.0	8.0
NC_072387.2	2::NC_072387.2:3802075-3807769	5694	False	0.4946	1	3.0		37.0	53.0		2.0	6.0	19.0		2.0	2.0		1.0		176.0	2.0	67.0	3.0	171.0		354.0	63.0		50.0	1.0		3.0	3.0		11.0				3.0	22.0	18.0						11.0		14.0	519.0	3.0		12.0	13.0	3.0	156.0	5.0	7.0	2.0	1.0			9.0	43.0	12.0	9.0	1.0		6.0
NC_072387.2	1::NC_072387.2:4312713-4320423	7710	False	0.3996	0	6.0		11.0	36.0	4.0	2.0	15.0	2.0		5.0					7.0	318.0	73.0	2.0	4.0	3.0	10.0	363.0	3.0	34.0	5.0	5.0	1.0	1.0	6.0	1.0	12.0		6.0	6.0	36.0	26.0	30.0	13.0	87.0	19.0	1.0	18.0	335.0	22.0	28.0		34.0	34.0	24.0	303.0	4.0	9.0	24.0			4.0	24.0	120.0	327.0	22.0	40.0	10.0	6.0	29.0
NC_072387.2	-2::NC_072387.2:7872858-7879212	6354	False	0.406	0		11.0		3.0	34.0			1.0	28.0	21.0	8.0	23.0	6.0	267.0	61.0	7.0	6.0		7.0	312.0		1.0	52.0	1.0	4.0	18.0	9.0	22.0	242.0	102.0	19.0	26.0	2.0	3.0	4.0	19.0	262.0	26.0	6.0	17.0	277.0	10.0	29.0	5.0	7.0	12.0	12.0	18.0	4.0			1.0	3.0	6.0	1.0	1.0	24.0		1.0			56.0	21.0	
NC_072387.2	-1::NC_072387.2:7959826-7964992	5166	False	0.3939	0		19.0			19.0	2.0		1.0	21.0	14.0	12.0	4.0	8.0	214.0	64.0	6.0	4.0		6.0	233.0	1.0	1.0	26.0		5.0	14.0	7.0	19.0	217.0	60.0	16.0	40.0	3.0	2.0	4.0	13.0	223.0	17.0	2.0	26.0	228.0	12.0	30.0	3.0	1.0	6.0	12.0	8.0	6.0	1.0	4.0	3.0	2.0	2.0	3.0		17.0					51.0	10.0	
NC_072387.2	1::NC_072387.2:8044212-8050608	6396	False	0.389	0	6.0		8.0	27.0	4.0		16.0	8.0		7.0				3.0	9.0	271.0	53.0	2.0	2.0	6.0	15.0	323.0	6.0	33.0		9.0	1.0	1.0	9.0		18.0		5.0	5.0	18.0	20.0	32.0	8.0	98.0	17.0	1.0	22.0	267.0	9.0	15.0	1.0	26.0	21.0	22.0	226.0	5.0	6.0	15.0	1.0	1.0	3.0	15.0	83.0	271.0	8.0	39.0	8.0	1.0	26.0
NC_072387.2	1::NC_072387.2:8496651-8502129	5478	False	0.4014	0	3.0		11.0	24.0	4.0		11.0	3.0	1.0	7.0					7.0	217.0	37.0		2.0		17.0	262.0	4.0	34.0		4.0	2.0	2.0	4.0	1.0	7.0		4.0	4.0	27.0	11.0	20.0	17.0	66.0	14.0		15.0	233.0	16.0	21.0		18.0	27.0	17.0	220.0	4.0	6.0	26.0			1.0	14.0	75.0	237.0	8.0	29.0	7.0	2.0	23.0
NC_072387.2	1::NC_072387.2:8598765-8604759	5994	False	0.4016	0	8.0		9.0	23.0	5.0	1.0	10.0	4.0		2.0			1.0	1.0	15.0	250.0	45.0		2.0		12.0	299.0	2.0	29.0	2.0	4.0	3.0	6.0	10.0	1.0	10.0		5.0	7.0	28.0	29.0	24.0	12.0	70.0	18.0		16.0	262.0	9.0	5.0		25.0	24.0	24.0	229.0	4.0	2.0	13.0			2.0	23.0	92.0	260.0	9.0	28.0	7.0	1.0	16.0
NC_072387.2	1::NC_072387.2:8661918-8667003	5085	False	0.3951	0	10.0		11.0	19.0	1.0		10.0	3.0		1.0					2.0	213.0	41.0	2.0	5.0	2.0	10.0	253.0		28.0	3.0	7.0		2.0	8.0		13.0		6.0	9.0	22.0	13.0	27.0	8.0	65.0	13.0		13.0	222.0	6.0	9.0		28.0	15.0	14.0	192.0	4.0	6.0	14.0	1.0			18.0	77.0	209.0	8.0	28.0	7.0	2.0	15.0
NC_072387.2	-1::NC_072387.2:8805685-8810920	5235	False	0.3931	1	3.0	16.0			13.0	1.0			32.0	9.0	10.0	11.0	9.0	202.0	74.0	5.0	8.0		2.0	238.0		3.0	31.0		3.0	16.0	3.0	19.0	214.0	72.0	13.0	30.0	4.0	3.0	7.0	17.0	243.0	17.0	6.0	12.0	232.0	7.0	21.0	6.0	1.0	6.0	22.0	8.0	4.0	1.0	1.0	5.0		3.0			11.0			2.0		47.0	22.0	
NC_072387.2	2::NC_072387.2:8887981-8895658	7677	False	0.3981	0	9.0		14.0	38.0	7.0	2.0	18.0	7.0		6.0				2.0	2.0	300.0	79.0		6.0	2.0	11.0	357.0		34.0	3.0	11.0			5.0	1.0	20.0		4.0	14.0	51.0	23.0	30.0	5.0	68.0	33.0	1.0	18.0	338.0	22.0	23.0		46.0	15.0	21.0	317.0	4.0	7.0	22.0	2.0		4.0	21.0	119.0	334.0	14.0	29.0	9.0	4.0	27.0
NC_072387.2	1::NC_072387.2:9953763-9959679	5916	False	0.3976	0	7.0		9.0	18.0	7.0		16.0	2.0	1.0	5.0				3.0	8.0	262.0	43.0	2.0	4.0	1.0	11.0	292.0	4.0	18.0	1.0	1.0	1.0	2.0	4.0		20.0		1.0	3.0	27.0	14.0	30.0	10.0	73.0	14.0	1.0	13.0	252.0	11.0	18.0		24.0	20.0	13.0	245.0	1.0	6.0	22.0			3.0	16.0	89.0	249.0	15.0	37.0	6.0		17.0
NC_072387.2	3::NC_072387.2:9964538-9970067	5529	False	0.4021	0	7.0		6.0	21.0	5.0		15.0	3.0	1.0	3.0				3.0	5.0	237.0	42.0	1.0	5.0	2.0	6.0	251.0	6.0	24.0		2.0		2.0	5.0		15.0			2.0	21.0	14.0	21.0	9.0	69.0	17.0	3.0	14.0	257.0	8.0	16.0		26.0	25.0	10.0	223.0	2.0	7.0	14.0	1.0		4.0	18.0	80.0	260.0	13.0	30.0	2.0		10.0
NC_072387.2	1::NC_072387.2:9987603-9993984	6381	False	0.3977	0	9.0		10.0	23.0	7.0	2.0	16.0	3.0	1.0	1.0	1.0			2.0	4.0	245.0	51.0	4.0	5.0	3.0	11.0	317.0	2.0	35.0	1.0	4.0	1.0	4.0	11.0	1.0	7.0		3.0	12.0	30.0	17.0	28.0	18.0	74.0	20.0		25.0	272.0	19.0	16.0		37.0	24.0	20.0	232.0	4.0	5.0	29.0			5.0	20.0	89.0	277.0	11.0	28.0	5.0	4.0	22.0
NC_072387.2	-1::NC_072387.2:10325884-10331704	5820	False	0.4034	0	1.0	11.0			31.0	1.0			25.0	17.0	7.0	9.0	10.0	215.0	101.0	7.0	5.0		3.0	287.0		1.0	29.0	2.0	6.0	11.0	7.0	18.0	236.0	87.0	16.0	33.0	7.0	4.0	3.0	20.0	231.0	26.0	12.0	23.0	246.0	11.0	22.0	4.0	2.0	6.0	11.0	18.0	6.0	3.0	4.0	4.0	3.0	6.0	4.0	1.0	20.0					51.0	16.0	
NC_072387.2	1::NC_072387.2:10362648-10368255	5607	False	0.3927	1	7.0		11.0	20.0	4.0	1.0	13.0	2.0		8.0					9.0	216.0	53.0	2.0	2.0	2.0	6.0	268.0	2.0	37.0	3.0	7.0		1.0	5.0	1.0	10.0		2.0	12.0	21.0	24.0	21.0	4.0	68.0	13.0		19.0	256.0	10.0	16.0		23.0	12.0	7.0	226.0	5.0	4.0	14.0	1.0		5.0	16.0	84.0	223.0	14.0	48.0	10.0	3.0	18.0
NC_072387.2	3::NC_072387.2:10473734-10479548	5814	False	0.3939	0	8.0		15.0	26.0	5.0		15.0	1.0		5.0				2.0		236.0	48.0	4.0	2.0		10.0	294.0	2.0	38.0	1.0	2.0		1.0	1.0		4.0		2.0	4.0	22.0	15.0	27.0	9.0	69.0	20.0	1.0	14.0	271.0	8.0	22.0	1.0	34.0	16.0	22.0	220.0	3.0	4.0	26.0		3.0	4.0	20.0	79.0	236.0	10.0	41.0	2.0	1.0	12.0
NC_072387.2	2::NC_072387.2:10962967-10969705	6738	False	0.3951	0	9.0		11.0	26.0	1.0	1.0	25.0	3.0	1.0	5.0				1.0	7.0	274.0	54.0	1.0	5.0	3.0	7.0	323.0	2.0	31.0	1.0	3.0	1.0	4.0	12.0	1.0	14.0		3.0	7.0	24.0	26.0	36.0	14.0	73.0	27.0	1.0	15.0	298.0	12.0	33.0	2.0	22.0	29.0	21.0	270.0	3.0	6.0	19.0		1.0	2.0	23.0	101.0	274.0	8.0	38.0	7.0		25.0
NC_072387.2	3::NC_072387.2:12649661-12656261	6600	False	0.4002	0	6.0		7.0	19.0	4.0		17.0	4.0		3.0				2.0	4.0	242.0	48.0	2.0	3.0	3.0	17.0	338.0	5.0	40.0	5.0	5.0		3.0	9.0	1.0	13.0		3.0	4.0	45.0	16.0	22.0	12.0	84.0	19.0	4.0	25.0	282.0	15.0	21.0	1.0	32.0	17.0	19.0	270.0	1.0	6.0	17.0	1.0		5.0	15.0	116.0	276.0	12.0	34.0	8.0	2.0	16.0
NC_072387.2	3::NC_072387.2:12850418-12855509	5091	False	0.398	0	8.0		7.0	28.0	10.0		14.0	2.0	2.0	8.0				2.0	5.0	199.0	47.0		3.0		11.0	230.0	2.0	28.0	1.0	4.0	1.0	3.0	4.0	1.0	7.0		4.0	5.0	31.0	20.0	23.0	10.0	62.0	20.0	2.0	13.0	216.0	9.0	16.0		19.0	23.0	14.0	185.0	1.0	5.0	14.0				18.0	78.0	215.0	11.0	26.0	9.0	2.0	19.0
NC_072387.2	-2::NC_072387.2:15418977-15424812	5835	False	0.3925	0		16.0			29.0				22.0	17.0	11.0	16.0	13.0	221.0	75.0	4.0	2.0	1.0	3.0	287.0		4.0	31.0	4.0	3.0	13.0	5.0	18.0	254.0	68.0	15.0	36.0	5.0	2.0	7.0	17.0	249.0	23.0	3.0	27.0	250.0	10.0	36.0	5.0	1.0	7.0	14.0	16.0	2.0		2.0	5.0	2.0	1.0			27.0		2.0			50.0	14.0	
NC_072387.2	-1::NC_072387.2:15426697-15432361	5664	False	0.3891	0		17.0			27.0				18.0	22.0	20.0	16.0	10.0	225.0	57.0	6.0	9.0		3.0	273.0			24.0	2.0	1.0	17.0	4.0	18.0	213.0	80.0	29.0	47.0	9.0	2.0	6.0	22.0	264.0	24.0	9.0	22.0	229.0	12.0	23.0	8.0		4.0	12.0	7.0	6.0			5.0	1.0	3.0	1.0	1.0	16.0	2.0	1.0			46.0	15.0	
NC_072387.2	-2::NC_072387.2:16713603-16719762	6159	False	0.3945	0	2.0	16.0		1.0	27.0	2.0			20.0	15.0	11.0	15.0	10.0	259.0	70.0	5.0	8.0	2.0	7.0	287.0		5.0	41.0	5.0	2.0	14.0	5.0	19.0	250.0	81.0	19.0	25.0	4.0	5.0	9.0	13.0	285.0	17.0	7.0	26.0	256.0	18.0	21.0	7.0	3.0	15.0	16.0	7.0	8.0	2.0	3.0	2.0	1.0	2.0		1.0	30.0		3.0	1.0		49.0	19.0	
NC_072387.2	-2::NC_072387.2:16753164-16758750	5586	False	0.399	0		10.0		2.0	26.0	1.0		1.0	15.0	18.0	11.0	18.0	5.0	236.0	63.0	9.0	9.0	4.0	5.0	260.0		1.0	39.0		4.0	14.0	9.0	15.0	236.0	71.0	23.0	24.0	5.0	6.0	1.0	17.0	244.0	17.0	11.0	18.0	242.0	11.0	23.0	5.0	2.0	10.0	23.0	8.0	5.0	1.0	2.0	1.0	3.0	2.0	2.0		17.0	1.0		1.0		36.0	19.0	
NC_072387.2	-3::NC_072387.2:19557623-19562723	5100	False	0.4004	0	2.0	12.0		3.0	10.0	1.0			29.0	20.0	9.0	7.0	6.0	199.0	46.0	6.0	9.0		1.0	251.0		2.0	31.0	1.0	3.0	15.0	11.0	10.0	216.0	66.0	16.0	21.0	5.0	2.0	7.0	11.0	233.0	15.0	2.0	15.0	240.0	14.0	20.0	3.0	4.0	10.0	17.0	14.0	2.0		2.0	3.0	1.0	3.0	1.0		20.0		2.0			35.0	16.0	
NC_072387.2	3::NC_072387.2:19700792-19706507	5715	False	0.4005	0	9.0		6.0	20.0	4.0		11.0	3.0		5.0					8.0	207.0	41.0	2.0	5.0		9.0	294.0		37.0	1.0	5.0	1.0		7.0	3.0	13.0		3.0	8.0	35.0	20.0	15.0	13.0	72.0	15.0	1.0	20.0	235.0	14.0	16.0		27.0	17.0	21.0	213.0	3.0	5.0	27.0		1.0	7.0	29.0	95.0	220.0	14.0	36.0	11.0	1.0	20.0
NC_072387.2	1::NC_072387.2:20470578-20475909	5331	False	0.4039	0	8.0		11.0	21.0	1.0		6.0		3.0	3.0					9.0	229.0	45.0	2.0	5.0	2.0	9.0	246.0	1.0	34.0		4.0		1.0	11.0		13.0		10.0	3.0	23.0	15.0	24.0	29.0	59.0	17.0	2.0	18.0	209.0	13.0	15.0		18.0	16.0	14.0	201.0	2.0	7.0	19.0	1.0	1.0	3.0	11.0	71.0	251.0	6.0	27.0	9.0	3.0	16.0
NC_072387.2	1::NC_072387.2:20999787-21004845	5058	False	0.3988	1	8.0		8.0	20.0	4.0	2.0	17.0	4.0		3.0				2.0	6.0	206.0	52.0	3.0	5.0		8.0	246.0		22.0		5.0	2.0	2.0	6.0		12.0			2.0	31.0	10.0	18.0	16.0	70.0	18.0		20.0	209.0	9.0	12.0	1.0	12.0	9.0	17.0	195.0	3.0	3.0	16.0			3.0	16.0	97.0	211.0	6.0	24.0	5.0	1.0	9.0
NC_072387.2	-2::NC_072387.2:56010309-56015895	5586	False	0.6916	1		2.0		1.0		10.0			147.0	175.0	513.0	3.0	236.0	134.0		1.0				63.0			68.0		1.0	1.0	6.0	1.0	4.0	135.0	4.0	8.0		2.0			15.0		1.0	1.0	284.0		1.0			11.0	3.0	2.0		1.0	3.0	2.0	1.0	4.0	4.0							5.0	9.0	
NC_072387.2	-3::NC_072387.2:56010431-56015966	5535	False	0.6956	1				1.0		3.0			124.0	132.0	490.0	3.0	246.0	181.0	2.0		1.0			75.0		1.0	86.0			2.0	5.0	1.0	4.0	141.0	2.0	9.0	1.0	4.0			5.0			1.0	280.0					10.0		2.0		1.0	3.0	4.0		9.0	2.0		1.0		1.0			7.0	5.0	
NC_072376.2	-1::NC_072376.2:953554-959362	5808	False	0.6176	0	2.0		1.0	1.0	3.0	87.0		57.0	3.0	43.0	3.0	44.0	94.0	63.0	94.0	2.0	2.0	134.0	182.0	3.0	6.0	2.0	3.0	1.0	69.0	8.0	3.0	46.0	5.0	179.0	2.0	112.0	2.0	2.0	1.0	100.0		67.0	43.0	3.0	47.0	1.0	1.0	1.0	3.0		1.0	88.0	43.0	4.0	3.0	2.0	1.0	15.0	15.0	48.0	44.0	86.0	1.0	56.0		2.0	2.0	
NC_072376.2	-3::NC_072376.2:953786-959402	5616	False	0.6218	0						85.0		57.0	3.0	43.0	1.0	43.0	95.0	65.0	87.0			135.0	176.0		1.0		1.0		63.0	3.0	9.0	44.0	6.0	175.0		112.0		3.0	4.0	102.0		65.0	43.0	1.0	43.0				5.0			88.0	44.0		3.0	1.0		12.0	13.0	50.0	45.0	86.0		56.0		1.0	3.0	
NC_072376.2	-2::NC_072376.2:953802-959421	5619	False	0.6211	0			1.0			89.0		57.0	2.0	46.0	4.0	44.0	87.0	58.0	89.0	3.0	1.0	135.0	180.0		1.0		1.0	2.0	67.0	4.0	6.0	43.0	2.0	182.0		114.0			1.0	98.0		65.0	40.0	3.0	45.0		1.0	1.0	2.0	1.0	2.0	86.0	44.0		1.0	2.0		15.0	14.0	47.0	43.0	84.0		55.0			5.0	
NC_072376.2	3::NC_072376.2:199870073-199880873	10800	False	0.7348	1	2.0		477.0	261.0	1.0	2.0		351.0	1.0	77.0			1.0	125.0	1.0	171.0		1.0	4.0		128.0	181.0	1.0	133.0	1.0		1.0	1.0	127.0	1.0				78.0					1.0	2.0	2.0		43.0	1.0		176.0	1.0	2.0		247.0	77.0	59.0	1.0		304.0	46.0	1.0	2.0	326.0	175.0	5.0	1.0	1.0	
NC_072376.2	-3::NC_072376.2:199870082-199880756	10674	False	0.7372	1	2.0		476.0	259.0	1.0			350.0	1.0	77.0				125.0		169.0			3.0		126.0	176.0	1.0	132.0	1.0				126.0	1.0				77.0					1.0		2.0		42.0			176.0	1.0	2.0		245.0	76.0	59.0	1.0		304.0	45.0		2.0	323.0	174.0		1.0	1.0	
NC_072376.2	1::NC_072376.2:199870101-199880838	10737	False	0.7362	1	2.0		480.0	259.0		4.0		348.0	1.0	74.0				126.0		172.0		2.0		1.0	127.0	176.0	1.0	134.0					125.0	1.0				75.0		2.0	1.0		2.0		1.0		43.0	3.0	3.0	182.0	1.0	4.0	1.0	246.0	79.0	54.0			301.0	48.0	1.0	2.0	326.0	170.0	1.0			
NC_072376.2	2::NC_072376.2:199870135-199880899	10764	False	0.7353	1	4.0		478.0	260.0		1.0		350.0		75.0	1.0		1.0	125.0	1.0	170.0		2.0	1.0		130.0	177.0		137.0				1.0	125.0		1.0			78.0			1.0		2.0				45.0	2.0	1.0	179.0	1.0	2.0		245.0	78.0	53.0			308.0	43.0	3.0	2.0	330.0	171.0	2.0	1.0	1.0	
NC_072376.2	-2::NC_072376.2:199870176-199880916	10740	False	0.7353	1	1.0		475.0	260.0	1.0	2.0		348.0	1.0	75.0		1.0		127.0	1.0	172.0		3.0			126.0	176.0		135.0	2.0				126.0	1.0		1.0		76.0		1.0							43.0	4.0	5.0	182.0	2.0	3.0	1.0	247.0	79.0	54.0			301.0	47.0	1.0	4.0	326.0	170.0				
NC_072376.2	-1::NC_072376.2:199870183-199880812	10629	False	0.7378	1	1.0		476.0	259.0		1.0		348.0		74.0				125.0		170.0			1.0		127.0	177.0		133.0					125.0					77.0									44.0	1.0	1.0	179.0		2.0		243.0	77.0	53.0			308.0	43.0			327.0	171.0				
NC_072380.2	-2::NC_072380.2:355-8248	7893	False	0.4999	0	3.0	564.0	563.0	751.0	749.0																																																									1.0		
NC_072380.2	3::NC_072380.2:356-8249	7893	False	0.5001	0	749.0		2.0	564.0	564.0		751.0																																																							1.0		
NC_072380.2	1::NC_072380.2:66359175-66364920	5745	False	0.3685	1	19.0		10.0	33.0	39.0	17.0	18.0	13.0	17.0	66.0	9.0		59.0	10.0	30.0	31.0	50.0	38.0	10.0	115.0	14.0	17.0	46.0	38.0	34.0	79.0	32.0	24.0	39.0	29.0	38.0		5.0	33.0	35.0	19.0	104.0	3.0	42.0	34.0	29.0	36.0	51.0	20.0	62.0	2.0	48.0	2.0	49.0	32.0	11.0	2.0	9.0	1.0	14.0	2.0	34.0	14.0	20.0	1.0	53.0	97.0	35.0	42.0
NC_072380.2	-1::NC_072380.2:133241699-133247219	5520	False	0.267	0	140.0	2.0								140.0		140.0		141.0		1.0										1.0		87.0	3.0		280.0	1.0			194.0		1.0	54.0	87.0	1.0		420.0	1.0						141.0			1.0				1.0		1.0				1.0	1.0	
NC_072380.2	3::NC_072380.2:153717728-153723464	5736	False	0.5535	1	132.0		64.0	1.0	2.0		4.0		1.0				3.0	1.0		3.0	1.0	2.0	1.0	5.0	1.0	3.0	1.0	2.0	1.0	2.0		3.0	2.0	3.0	4.0			4.0			2.0	3.0	652.0			2.0	1.0		3.0		1.0			171.0	1.0		1.0		2.0		1.0	818.0	1.0		2.0	4.0	1.0	
NC_072380.2	-3::NC_072380.2:153717759-153723420	5661	False	0.5564	1	158.0	1.0	74.0		1.0	2.0		1.0	2.0	1.0		3.0	1.0	2.0		2.0			4.0			1.0	2.0	1.0					1.0		2.0		1.0	2.0		3.0			663.0				3.0	1.0	1.0		1.0			121.0			3.0	1.0	1.0	2.0		818.0		1.0		5.0	1.0	
NC_072380.2	-2::NC_072380.2:153717793-153723460	5667	False	0.5557	1	153.0	1.0	81.0	1.0	2.0			1.0	2.0	2.0					2.0	1.0	1.0	2.0				4.0	1.0	1.0	2.0	2.0		1.0	1.0		1.0	1.0				1.0	2.0		667.0		4.0	1.0	1.0	1.0			2.0	1.0	2.0	152.0						1.0	3.0	783.0				3.0	2.0	
NC_072380.2	1::NC_072380.2:153717843-153723390	5547	False	0.5592	1	158.0		74.0													1.0			2.0														1.0	2.0		1.0			662.0				1.0				1.0			121.0				1.0		2.0		818.0				3.0	1.0	
NC_072380.2	2::NC_072380.2:153717850-153723487	5637	False	0.556	1	153.0		81.0	1.0	2.0	1.0		1.0	1.0	1.0					1.0	2.0	1.0		2.0			2.0	1.0	1.0	2.0	2.0					1.0			1.0		1.0	2.0		665.0		2.0		1.0	1.0			2.0	1.0	1.0	152.0							2.0	783.0				5.0	3.0	1.0
NC_072380.2	-1::NC_072380.2:153717854-153723446	5592	False	0.5581	1	132.0		64.0	1.0	2.0				1.0				1.0							2.0		1.0	1.0	1.0	1.0			1.0	2.0	1.0	2.0							3.0	652.0						1.0		1.0			170.0	1.0				1.0		1.0	818.0	1.0			2.0		
NC_072380.2	-2::NC_072380.2:154804318-154810021	5703	False	0.5537	0		6.0	1.0		33.0	2.0			159.0	3.0	173.0	69.0	79.0	84.0	139.0			17.0	56.0	36.0	3.0	1.0	1.0		18.0	79.0	136.0	76.0	84.0	204.0	36.0	115.0	10.0	9.0			3.0	15.0	12.0		81.0	36.0	3.0		2.0	9.0	3.0	1.0	34.0	1.0		1.0			34.0	1.0	14.0	16.0	1.0			2.0	3.0	
NC_072380.2	-3::NC_072380.2:154804395-154810140	5745	False	0.5554	0	4.0			3.0	36.0			3.0	163.0	2.0	170.0	71.0	81.0	81.0	144.0	3.0	1.0	20.0	55.0	34.0	2.0	1.0	1.0	1.0	15.0	81.0	136.0	72.0	81.0	201.0	37.0	113.0	14.0	12.0		2.0	4.0	19.0	7.0	4.0	84.0	35.0		2.0	2.0	8.0	1.0	1.0	37.0	1.0	4.0	1.0			31.0		16.0	12.0	2.0	1.0		2.0	1.0	
NC_072380.2	-2::NC_072380.2:158143765-158151802	8037	False	0.5024	0									1268.0		19.0	71.0															53.0								1268.0																													
NC_072380.2	3::NC_072380.2:158143766-158151803	8037	False	0.5023	0									71.0		1268.0																19.0								53.0																													1268.0
NC_072380.2	-3::NC_072380.2:158144199-158151807	7608	False	0.5	0									1.0			1267.0															1267.0								1.0																													
NC_072380.2	2::NC_072380.2:158144200-158151808	7608	False	0.4999	0									1267.0																		1.0								1267.0																													1.0
NC_072373.2	-2::NC_072373.2:3800-12758	8958	False	0.5026	0	1.0	40.0	62.0	1430.0	1451.0																																										1.0											1.0						
NC_072373.2	1::NC_072373.2:3801-12765	8964	False	0.5028	0	1452.0		3.0	40.0	41.0		1430.0																																											21.0			1.0											
NC_072373.2	-3::NC_072373.2:4033-12745	8712	False	0.5025	0	1.0	1430.0	1451.0																																												21.0			1.0														
NC_072373.2	3::NC_072373.2:4034-12746	8712	False	0.5026	0			22.0	1430.0	1451.0																																																					1.0						
NC_072373.2	-2::NC_072373.2:74307722-74312780	5058	False	0.5601	1	2.0	49.0			1.0			1.0	138.0	64.0	259.0	65.0	130.0	107.0	2.0			1.0	46.0	5.0	3.0	1.0	5.0	1.0	10.0	19.0	107.0	208.0	78.0	43.0	3.0	76.0		10.0	1.0	4.0	43.0	1.0	9.0	3.0	114.0	3.0		2.0	1.0	1.0			14.0	2.0		1.0	25.0	1.0	1.0		1.0					1.0	24.0	
NC_072373.2	-1::NC_072373.2:186595089-186600105	5016	False	0.5933	1		2.0	1.0	1.0	18.0	11.0			163.0	28.0	100.0	3.0	261.0	64.0	1.0	2.0	1.0	4.0	2.0	162.0			95.0	1.0	3.0	3.0	7.0	4.0	7.0	58.0	4.0	4.0	1.0	87.0			2.0		36.0		277.0	2.0	4.0			19.0	5.0		2.0		2.0		1.0	14.0	25.0		65.0					5.0	115.0	
NC_072373.2	-1::NC_072373.2:230789979-230798040	8061	False	0.5254	1	8.0		15.0	9.0	3.0	5.0		11.0	195.0	2.0	14.0	1000.0	27.0	1.0		1.0		3.0	3.0	3.0	6.0	3.0	3.0		4.0	4.0	1029.0		2.0	3.0	2.0	2.0	3.0	26.0	185.0	1.0		5.0	1.0	1.0	9.0				2.0	10.0		6.0		5.0	2.0	4.0		5.0	22.0	4.0	4.0	8.0	4.0	10.0		2.0	10.0	
NC_072373.2	-3::NC_072373.2:230790694-230796937	6243	False	0.5076	0		1.0							1035.0				1.0												2.0					5.0					1001.0	1.0			1.0							2.0		1.0			22.0			8.0						1.0				
NC_072373.2	2::NC_072373.2:230790703-230798041	7338	False	0.5065	0									1035.0		183.0														2.0		1.0			5.0					1001.0	1.0										2.0		1.0			22.0			8.0						1.0				184.0
NC_072373.2	3::NC_072373.2:230790815-230796938	6123	False	0.5035	0											1020.0																1.0																																		21.0			999.0
NC_072373.2	-3::NC_072373.2:230798038-230804200	6162	False	0.5	0									727.0			300.0															300.0								727.0																													
NC_072373.2	3::NC_072373.2:230798039-230804201	6162	False	0.4998	0									300.0		726.0																1.0								300.0																													727.0
NC_072384.2	-3::NC_072384.2:1565-11657	10092	False	0.5169	0	1.0	82.0	82.0	1599.0	1429.0																																													1.0								170.0						
NC_072384.2	1::NC_072384.2:1566-11799	10233	False	0.5207	1	1601.0		16.0	88.0	83.0		1429.0														170.0												10.0																									12.0		2.0				
NC_072384.2	-1::NC_072384.2:2056-10549	8493	False	0.5001	0	1.0	1415.0	1415.0																																																													
NC_072384.2	3::NC_072384.2:2057-12413	10356	False	0.5345	2	18.0		27.0	1603.0	1431.0	5.0		4.0	5.0	1.0	17.0		6.0	7.0	1.0		2.0	3.0	10.0	3.0	4.0	2.0			2.0	3.0	3.0		1.0	4.0			2.0	7.0	2.0	3.0		3.0	2.0	2.0	5.0		1.0		3.0	11.0	1.0	2.0		8.0	2.0	1.0	1.0	10.0	8.0	10.0	4.0	171.0	4.0	16.0	6.0	2.0	3.0	
NC_072384.2	1::NC_072384.2:3240408-3246207	5799	False	0.409	1	7.0		14.0	27.0	3.0	1.0	12.0	2.0		5.0				1.0	9.0	230.0	44.0	3.0	4.0	1.0	10.0	262.0	3.0	32.0	2.0	5.0	1.0	1.0	8.0		7.0		4.0	4.0	28.0	34.0	12.0	15.0	68.0	24.0		18.0	264.0	12.0	12.0		25.0	16.0	22.0	227.0	7.0	4.0	16.0			4.0	32.0	78.0	259.0	10.0	28.0	2.0	4.0	10.0
